CHKP LOAD-in
FileName set to saasim.properties
ConfigurationUtils.locate(): base is null, name is saasim.properties
Could not locate file saasim.properties at null: no protocol: saasim.properties
Loading configuration from the path saasim.properties
Base path set to file:///Users/ricardo/Documents/git/SaaSim/saasim.properties
CHKP LOAD-out
STAT-STATIC 56700000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 56760000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 56820000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 56880000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 56940000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 57000000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 57060000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 57120000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 57180000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 57240000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 57300000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 57360000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 57420000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 57480000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 57540000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 57600000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 57660000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 57720000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 57780000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 57840000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 57900000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 57960000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 58020000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 58080000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 58140000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 58200000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 58260000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 58320000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 58380000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 58440000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 58500000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 58560000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 58620000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 58680000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 58740000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 58800000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 58860000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 58920000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 58980000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 59040000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 59100000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 59160000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 59220000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 59280000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 59340000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 59400000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 59460000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 59520000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 59580000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 59640000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 59700000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 59760000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 59820000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 59880000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 59940000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 60000000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 60060000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 60120000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 60180000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 60240000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 60300000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 60360000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 60420000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 60480000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 60540000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 60600000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 60660000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 60720000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 60780000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 60840000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 60900000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 60960000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 61020000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 61080000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 61140000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 61200000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 61260000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 61320000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 61380000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 61440000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 61500000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 61560000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 61620000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 61680000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 61740000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 61800000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 61860000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 61920000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 61980000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 62040000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 62100000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 62160000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 62220000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
